county,state_id,state_name,Lat,Long,population,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,Date
Monterey,CA,California,36.2172,121.2392,433410,13738,113,369,2,2020-11-20
Monterey,CA,California,36.2172,121.2392,433410,13886,113,148,0,2020-11-21
Monterey,CA,California,36.2172,121.2392,433410,13887,114,1,1,2020-11-22
Monterey,CA,California,36.2172,121.2392,433410,14265,115,378,1,2020-11-23
Monterey,CA,California,36.2172,121.2392,433410,14354,116,89,1,2020-11-24
Monterey,CA,California,36.2172,121.2392,433410,14695,116,341,0,2020-11-25
Monterey,CA,California,36.2172,121.2392,433410,14750,116,55,0,2020-11-26
Monterey,CA,California,36.2172,121.2392,433410,14753,116,3,0,2020-11-27
Monterey,CA,California,36.2172,121.2392,433410,15328,121,575,5,2020-11-28
Monterey,CA,California,36.2172,121.2392,433410,15621,122,293,1,2020-11-29
Monterey,CA,California,36.2172,121.2392,433410,15837,122,216,0,2020-11-30
Monterey,CA,California,36.2172,121.2392,433410,15835,123,-2,1,2020-12-01
Monterey,CA,California,36.2172,121.2392,433410,16064,124,229,1,2020-12-02
Monterey,CA,California,36.2172,121.2392,433410,16218,128,154,4,2020-12-03
Monterey,CA,California,36.2172,121.2392,433410,16737,130,519,2,2020-12-04
Monterey,CA,California,36.2172,121.2392,433410,17077,130,340,0,2020-12-05
Monterey,CA,California,36.2172,121.2392,433410,17426,134,349,4,2020-12-06
Monterey,CA,California,36.2172,121.2392,433410,17746,136,320,2,2020-12-07
Monterey,CA,California,36.2172,121.2392,433410,17752,136,6,0,2020-12-08
Monterey,CA,California,36.2172,121.2392,433410,17891,146,139,10,2020-12-09
Monterey,CA,California,36.2172,121.2392,433410,18266,148,375,2,2020-12-10
Monterey,CA,California,36.2172,121.2392,433410,18421,153,155,5,2020-12-11
Monterey,CA,California,36.2172,121.2392,433410,18596,154,175,1,2020-12-12
Monterey,CA,California,36.2172,121.2392,433410,18913,156,317,2,2020-12-13
Monterey,CA,California,36.2172,121.2392,433410,19154,158,241,2,2020-12-14
Monterey,CA,California,36.2172,121.2392,433410,19905,165,751,7,2020-12-15
Monterey,CA,California,36.2172,121.2392,433410,21107,167,1202,2,2020-12-16
Monterey,CA,California,36.2172,121.2392,433410,21951,167,844,0,2020-12-17
Monterey,CA,California,36.2172,121.2392,433410,22336,170,385,3,2020-12-18
Monterey,CA,California,36.2172,121.2392,433410,22799,177,463,7,2020-12-19
Monterey,CA,California,36.2172,121.2392,433410,23250,177,451,0,2020-12-20
Monterey,CA,California,36.2172,121.2392,433410,23673,178,423,1,2020-12-21
Monterey,CA,California,36.2172,121.2392,433410,24152,180,479,2,2020-12-22
Monterey,CA,California,36.2172,121.2392,433410,24856,182,704,2,2020-12-23
Monterey,CA,California,36.2172,121.2392,433410,25131,185,275,3,2020-12-24
Monterey,CA,California,36.2172,121.2392,433410,25788,185,657,0,2020-12-25
Monterey,CA,California,36.2172,121.2392,433410,26010,186,222,1,2020-12-26
Monterey,CA,California,36.2172,121.2392,433410,26322,186,312,0,2020-12-27
Monterey,CA,California,36.2172,121.2392,433410,26529,186,207,0,2020-12-28
Monterey,CA,California,36.2172,121.2392,433410,26894,190,365,4,2020-12-29
Monterey,CA,California,36.2172,121.2392,433410,27173,190,279,0,2020-12-30
Monterey,CA,California,36.2172,121.2392,433410,27720,193,547,3,2020-12-31
Monterey,CA,California,36.2172,121.2392,433410,28465,196,745,3,2021-01-01
Monterey,CA,California,36.2172,121.2392,433410,28991,196,526,0,2021-01-02
Monterey,CA,California,36.2172,121.2392,433410,29352,196,361,0,2021-01-03
Monterey,CA,California,36.2172,121.2392,433410,29659,196,307,0,2021-01-04
Monterey,CA,California,36.2172,121.2392,433410,30045,216,386,20,2021-01-05
Monterey,CA,California,36.2172,121.2392,433410,30387,220,342,4,2021-01-06
Monterey,CA,California,36.2172,121.2392,433410,30903,229,516,9,2021-01-07
Monterey,CA,California,36.2172,121.2392,433410,31543,232,640,3,2021-01-08
Monterey,CA,California,36.2172,121.2392,433410,31948,242,405,10,2021-01-09
Monterey,CA,California,36.2172,121.2392,433410,32571,242,623,0,2021-01-10
Monterey,CA,California,36.2172,121.2392,433410,32858,242,287,0,2021-01-11
Monterey,CA,California,36.2172,121.2392,433410,33381,247,523,5,2021-01-12
Monterey,CA,California,36.2172,121.2392,433410,33748,248,367,1,2021-01-13
Monterey,CA,California,36.2172,121.2392,433410,34105,248,357,0,2021-01-14
Monterey,CA,California,36.2172,121.2392,433410,34460,249,355,1,2021-01-15
Monterey,CA,California,36.2172,121.2392,433410,34972,250,512,1,2021-01-16
Monterey,CA,California,36.2172,121.2392,433410,35340,250,368,0,2021-01-17
Monterey,CA,California,36.2172,121.2392,433410,35549,250,209,0,2021-01-18
Monterey,CA,California,36.2172,121.2392,433410,35840,255,291,5,2021-01-19
Monterey,CA,California,36.2172,121.2392,433410,35960,255,120,0,2021-01-20
Monterey,CA,California,36.2172,121.2392,433410,36149,259,189,4,2021-01-21
Monterey,CA,California,36.2172,121.2392,433410,36909,259,760,0,2021-01-22
Monterey,CA,California,36.2172,121.2392,433410,37165,259,256,0,2021-01-23
Monterey,CA,California,36.2172,121.2392,433410,37527,259,362,0,2021-01-24
Monterey,CA,California,36.2172,121.2392,433410,37726,259,199,0,2021-01-25
Monterey,CA,California,36.2172,121.2392,433410,37963,261,237,2,2021-01-26
Monterey,CA,California,36.2172,121.2392,433410,38139,274,176,13,2021-01-27
Monterey,CA,California,36.2172,121.2392,433410,38312,280,173,6,2021-01-28
Monterey,CA,California,36.2172,121.2392,433410,38539,284,227,4,2021-01-29
Monterey,CA,California,36.2172,121.2392,433410,38847,285,308,1,2021-01-30
Monterey,CA,California,36.2172,121.2392,433410,39035,285,188,0,2021-01-31
Monterey,CA,California,36.2172,121.2392,433410,39196,285,161,0,2021-02-01
Monterey,CA,California,36.2172,121.2392,433410,39371,285,175,0,2021-02-02
Monterey,CA,California,36.2172,121.2392,433410,39500,286,129,1,2021-02-03
Monterey,CA,California,36.2172,121.2392,433410,39619,286,119,0,2021-02-04
Monterey,CA,California,36.2172,121.2392,433410,39840,288,221,2,2021-02-05
Monterey,CA,California,36.2172,121.2392,433410,39995,289,155,1,2021-02-06
Monterey,CA,California,36.2172,121.2392,433410,40113,289,118,0,2021-02-07
Monterey,CA,California,36.2172,121.2392,433410,40186,289,73,0,2021-02-08
Monterey,CA,California,36.2172,121.2392,433410,40279,291,93,2,2021-02-09
Monterey,CA,California,36.2172,121.2392,433410,40366,294,87,3,2021-02-10
Monterey,CA,California,36.2172,121.2392,433410,40469,301,103,7,2021-02-11
Monterey,CA,California,36.2172,121.2392,433410,40633,303,164,2,2021-02-12
Monterey,CA,California,36.2172,121.2392,433410,40731,307,98,4,2021-02-13
Monterey,CA,California,36.2172,121.2392,433410,40842,307,111,0,2021-02-14
Monterey,CA,California,36.2172,121.2392,433410,40911,307,69,0,2021-02-15
Monterey,CA,California,36.2172,121.2392,433410,40962,309,51,2,2021-02-16
Monterey,CA,California,36.2172,121.2392,433410,41014,310,52,1,2021-02-17
Monterey,CA,California,36.2172,121.2392,433410,41091,313,77,3,2021-02-18
Monterey,CA,California,36.2172,121.2392,433410,41209,315,118,2,2021-02-19
Monterey,CA,California,36.2172,121.2392,433410,41313,315,104,0,2021-02-20
Monterey,CA,California,36.2172,121.2392,433410,41373,315,60,0,2021-02-21
Monterey,CA,California,36.2172,121.2392,433410,41397,315,24,0,2021-02-22
Monterey,CA,California,36.2172,121.2392,433410,41439,323,42,8,2021-02-23
Monterey,CA,California,36.2172,121.2392,433410,41495,323,56,0,2021-02-24
Monterey,CA,California,36.2172,121.2392,433410,41564,327,69,4,2021-02-25
Monterey,CA,California,36.2172,121.2392,433410,41607,328,43,1,2021-02-26
Monterey,CA,California,36.2172,121.2392,433410,41665,328,58,0,2021-02-27
Monterey,CA,California,36.2172,121.2392,433410,41683,328,18,0,2021-02-28
Monterey,CA,California,36.2172,121.2392,433410,41697,328,14,0,2021-03-01
Monterey,CA,California,36.2172,121.2392,433410,41716,329,19,1,2021-03-02
Monterey,CA,California,36.2172,121.2392,433410,41731,329,15,0,2021-03-03
Monterey,CA,California,36.2172,121.2392,433410,41771,329,40,0,2021-03-04
Monterey,CA,California,36.2172,121.2392,433410,41802,329,31,0,2021-03-05
Monterey,CA,California,36.2172,121.2392,433410,41838,331,36,2,2021-03-06
Monterey,CA,California,36.2172,121.2392,433410,41858,331,20,0,2021-03-07
Monterey,CA,California,36.2172,121.2392,433410,41863,331,5,0,2021-03-08
Monterey,CA,California,36.2172,121.2392,433410,41894,333,31,2,2021-03-09
Monterey,CA,California,36.2172,121.2392,433410,41920,333,26,0,2021-03-10
Monterey,CA,California,36.2172,121.2392,433410,41936,333,16,0,2021-03-11
Yuba,CA,California,39.269,121.3513,76360,0,0,0,0,2020-03-18
Yuba,CA,California,39.269,121.3513,76360,0,0,0,0,2020-03-19
Yuba,CA,California,39.269,121.3513,76360,0,0,0,0,2020-03-20
Yuba,CA,California,39.269,121.3513,76360,1,0,1,0,2020-03-21
Yuba,CA,California,39.269,121.3513,76360,2,0,1,0,2020-03-22
Yuba,CA,California,39.269,121.3513,76360,2,0,0,0,2020-03-23
Yuba,CA,California,39.269,121.3513,76360,2,0,0,0,2020-03-24
Yuba,CA,California,39.269,121.3513,76360,2,0,0,0,2020-03-25
Yuba,CA,California,39.269,121.3513,76360,3,0,1,0,2020-03-26
Yuba,CA,California,39.269,121.3513,76360,3,0,0,0,2020-03-27
Yuba,CA,California,39.269,121.3513,76360,3,0,0,0,2020-03-28
Yuba,CA,California,39.269,121.3513,76360,3,0,0,0,2020-03-29
Yuba,CA,California,39.269,121.3513,76360,5,0,2,0,2020-03-30
Yuba,CA,California,39.269,121.3513,76360,5,0,0,0,2020-03-31
Yuba,CA,California,39.269,121.3513,76360,5,0,0,0,2020-04-01
Yuba,CA,California,39.269,121.3513,76360,5,0,0,0,2020-04-02
Yuba,CA,California,39.269,121.3513,76360,6,0,1,0,2020-04-03
Yuba,CA,California,39.269,121.3513,76360,7,0,1,0,2020-04-04
Yuba,CA,California,39.269,121.3513,76360,7,0,0,0,2020-04-05
Yuba,CA,California,39.269,121.3513,76360,8,0,1,0,2020-04-06
Yuba,CA,California,39.269,121.3513,76360,10,0,2,0,2020-04-07
Yuba,CA,California,39.269,121.3513,76360,10,0,0,0,2020-04-08
Yuba,CA,California,39.269,121.3513,76360,13,0,3,0,2020-04-09
Yuba,CA,California,39.269,121.3513,76360,13,1,0,1,2020-04-10
Yuba,CA,California,39.269,121.3513,76360,13,1,0,0,2020-04-11
Yuba,CA,California,39.269,121.3513,76360,13,1,0,0,2020-04-12
Yuba,CA,California,39.269,121.3513,76360,13,1,0,0,2020-04-13
Yuba,CA,California,39.269,121.3513,76360,14,1,1,0,2020-04-14
Yuba,CA,California,39.269,121.3513,76360,15,1,1,0,2020-04-15
Yuba,CA,California,39.269,121.3513,76360,14,1,-1,0,2020-04-16
Yuba,CA,California,39.269,121.3513,76360,14,1,0,0,2020-04-17
Yuba,CA,California,39.269,121.3513,76360,14,1,0,0,2020-04-18
Yuba,CA,California,39.269,121.3513,76360,15,1,1,0,2020-04-19
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-20
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-21
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-22
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-23
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-24
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-25
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-26
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-27
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-28
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-29
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-04-30
Yuba,CA,California,39.269,121.3513,76360,16,1,1,0,2020-05-01
Yuba,CA,California,39.269,121.3513,76360,16,1,0,0,2020-05-02
Yuba,CA,California,39.269,121.3513,76360,16,1,0,0,2020-05-03
Yuba,CA,California,39.269,121.3513,76360,16,1,0,0,2020-05-04
Yuba,CA,California,39.269,121.3513,76360,15,1,-1,0,2020-05-05
Yuba,CA,California,39.269,121.3513,76360,15,1,0,0,2020-05-06
Yuba,CA,California,39.269,121.3513,76360,16,1,1,0,2020-05-07
Yuba,CA,California,39.269,121.3513,76360,16,1,0,0,2020-05-08
Yuba,CA,California,39.269,121.3513,76360,17,1,1,0,2020-05-09
Yuba,CA,California,39.269,121.3513,76360,17,1,0,0,2020-05-10
Yuba,CA,California,39.269,121.3513,76360,18,1,1,0,2020-05-11
Yuba,CA,California,39.269,121.3513,76360,19,1,1,0,2020-05-12
Yuba,CA,California,39.269,121.3513,76360,19,1,0,0,2020-05-13
Yuba,CA,California,39.269,121.3513,76360,21,1,2,0,2020-05-14
Yuba,CA,California,39.269,121.3513,76360,21,1,0,0,2020-05-15
Yuba,CA,California,39.269,121.3513,76360,21,1,0,0,2020-05-16
Yuba,CA,California,39.269,121.3513,76360,21,1,0,0,2020-05-17
Yuba,CA,California,39.269,121.3513,76360,23,1,2,0,2020-05-18
Yuba,CA,California,39.269,121.3513,76360,23,1,0,0,2020-05-19
Yuba,CA,California,39.269,121.3513,76360,23,1,0,0,2020-05-20
Yuba,CA,California,39.269,121.3513,76360,24,1,1,0,2020-05-21
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-22
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-23
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-24
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-25
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-26
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-27
Yuba,CA,California,39.269,121.3513,76360,24,1,0,0,2020-05-28
Yuba,CA,California,39.269,121.3513,76360,25,1,1,0,2020-05-29
Yuba,CA,California,39.269,121.3513,76360,25,1,0,0,2020-05-30
Yuba,CA,California,39.269,121.3513,76360,26,1,1,0,2020-05-31
Yuba,CA,California,39.269,121.3513,76360,26,1,0,0,2020-06-01
Yuba,CA,California,39.269,121.3513,76360,27,1,1,0,2020-06-02
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-03
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-04
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-05
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-06
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-07
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-08
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-09
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-10
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-11
Yuba,CA,California,39.269,121.3513,76360,27,1,0,0,2020-06-12
Yuba,CA,California,39.269,121.3513,76360,28,1,1,0,2020-06-13
Yuba,CA,California,39.269,121.3513,76360,28,1,0,0,2020-06-14
Yuba,CA,California,39.269,121.3513,76360,28,1,0,0,2020-06-15
Yuba,CA,California,39.269,121.3513,76360,29,4,1,3,2020-06-16
Yuba,CA,California,39.269,121.3513,76360,30,4,1,0,2020-06-17
Yuba,CA,California,39.269,121.3513,76360,32,4,2,0,2020-06-18
Yuba,CA,California,39.269,121.3513,76360,33,1,1,-3,2020-06-19
Yuba,CA,California,39.269,121.3513,76360,34,1,1,0,2020-06-20
Yuba,CA,California,39.269,121.3513,76360,35,1,1,0,2020-06-21
Yuba,CA,California,39.269,121.3513,76360,36,1,1,0,2020-06-22
Yuba,CA,California,39.269,121.3513,76360,35,1,-1,0,2020-06-23
Yuba,CA,California,39.269,121.3513,76360,37,1,2,0,2020-06-24
Yuba,CA,California,39.269,121.3513,76360,38,1,1,0,2020-06-25
Yuba,CA,California,39.269,121.3513,76360,38,1,0,0,2020-06-26
Yuba,CA,California,39.269,121.3513,76360,39,1,1,0,2020-06-27
Yuba,CA,California,39.269,121.3513,76360,39,1,0,0,2020-06-28
Yuba,CA,California,39.269,121.3513,76360,55,1,16,0,2020-06-29
Yuba,CA,California,39.269,121.3513,76360,56,1,1,0,2020-06-30
Yuba,CA,California,39.269,121.3513,76360,79,1,23,0,2020-07-01
Yuba,CA,California,39.269,121.3513,76360,93,1,14,0,2020-07-02
Yuba,CA,California,39.269,121.3513,76360,96,1,3,0,2020-07-03
Yuba,CA,California,39.269,121.3513,76360,102,2,6,1,2020-07-04
Yuba,CA,California,39.269,121.3513,76360,115,2,13,0,2020-07-05
Yuba,CA,California,39.269,121.3513,76360,124,2,9,0,2020-07-06
Yuba,CA,California,39.269,121.3513,76360,138,2,14,0,2020-07-07
Yuba,CA,California,39.269,121.3513,76360,145,2,7,0,2020-07-08
Yuba,CA,California,39.269,121.3513,76360,152,3,7,1,2020-07-09
Yuba,CA,California,39.269,121.3513,76360,164,3,12,0,2020-07-10
Yuba,CA,California,39.269,121.3513,76360,175,3,11,0,2020-07-11
Yuba,CA,California,39.269,121.3513,76360,188,3,13,0,2020-07-12
Yuba,CA,California,39.269,121.3513,76360,194,3,6,0,2020-07-13
Yuba,CA,California,39.269,121.3513,76360,210,3,16,0,2020-07-14
Yuba,CA,California,39.269,121.3513,76360,221,3,11,0,2020-07-15
Yuba,CA,California,39.269,121.3513,76360,221,3,0,0,2020-07-16
Yuba,CA,California,39.269,121.3513,76360,231,3,10,0,2020-07-17
Yuba,CA,California,39.269,121.3513,76360,237,3,6,0,2020-07-18
Yuba,CA,California,39.269,121.3513,76360,240,3,3,0,2020-07-19
Yuba,CA,California,39.269,121.3513,76360,258,3,18,0,2020-07-20
Yuba,CA,California,39.269,121.3513,76360,269,3,11,0,2020-07-21
Yuba,CA,California,39.269,121.3513,76360,288,3,19,0,2020-07-22
Yuba,CA,California,39.269,121.3513,76360,297,3,9,0,2020-07-23
Yuba,CA,California,39.269,121.3513,76360,307,3,10,0,2020-07-24
Yuba,CA,California,39.269,121.3513,76360,312,3,5,0,2020-07-25
Yuba,CA,California,39.269,121.3513,76360,313,3,1,0,2020-07-26
Yuba,CA,California,39.269,121.3513,76360,328,3,15,0,2020-07-27
Yuba,CA,California,39.269,121.3513,76360,333,3,5,0,2020-07-28
Yuba,CA,California,39.269,121.3513,76360,350,4,17,1,2020-07-29
Yuba,CA,California,39.269,121.3513,76360,362,4,12,0,2020-07-30
Yuba,CA,California,39.269,121.3513,76360,369,4,7,0,2020-07-31
Yuba,CA,California,39.269,121.3513,76360,387,4,18,0,2020-08-01
Yuba,CA,California,39.269,121.3513,76360,393,4,6,0,2020-08-02
Yuba,CA,California,39.269,121.3513,76360,393,4,0,0,2020-08-03
Yuba,CA,California,39.269,121.3513,76360,398,4,5,0,2020-08-04
Yuba,CA,California,39.269,121.3513,76360,400,4,2,0,2020-08-05
Yuba,CA,California,39.269,121.3513,76360,407,4,7,0,2020-08-06
Yuba,CA,California,39.269,121.3513,76360,413,4,6,0,2020-08-07
Yuba,CA,California,39.269,121.3513,76360,430,4,17,0,2020-08-08
Yuba,CA,California,39.269,121.3513,76360,442,4,12,0,2020-08-09
Yuba,CA,California,39.269,121.3513,76360,527,4,85,0,2020-08-10
Yuba,CA,California,39.269,121.3513,76360,540,4,13,0,2020-08-11
Yuba,CA,California,39.269,121.3513,76360,549,4,9,0,2020-08-12
Yuba,CA,California,39.269,121.3513,76360,568,4,19,0,2020-08-13
Yuba,CA,California,39.269,121.3513,76360,606,4,38,0,2020-08-14
Yuba,CA,California,39.269,121.3513,76360,623,4,17,0,2020-08-15
Yuba,CA,California,39.269,121.3513,76360,647,4,24,0,2020-08-16
Yuba,CA,California,39.269,121.3513,76360,647,4,0,0,2020-08-17
Yuba,CA,California,39.269,121.3513,76360,679,4,32,0,2020-08-18
Yuba,CA,California,39.269,121.3513,76360,701,4,22,0,2020-08-19
Yuba,CA,California,39.269,121.3513,76360,709,4,8,0,2020-08-20
Yuba,CA,California,39.269,121.3513,76360,717,4,8,0,2020-08-21
Yuba,CA,California,39.269,121.3513,76360,738,4,21,0,2020-08-22
Yuba,CA,California,39.269,121.3513,76360,750,4,12,0,2020-08-23
Yuba,CA,California,39.269,121.3513,76360,750,4,0,0,2020-08-24
Yuba,CA,California,39.269,121.3513,76360,775,5,25,1,2020-08-25
Yuba,CA,California,39.269,121.3513,76360,779,5,4,0,2020-08-26
Yuba,CA,California,39.269,121.3513,76360,807,6,28,1,2020-08-27
Yuba,CA,California,39.269,121.3513,76360,810,6,3,0,2020-08-28
Yuba,CA,California,39.269,121.3513,76360,822,6,12,0,2020-08-29
Yuba,CA,California,39.269,121.3513,76360,832,6,10,0,2020-08-30
Yuba,CA,California,39.269,121.3513,76360,830,6,-2,0,2020-08-31
Yuba,CA,California,39.269,121.3513,76360,841,6,11,0,2020-09-01
Yuba,CA,California,39.269,121.3513,76360,856,6,15,0,2020-09-02
Yuba,CA,California,39.269,121.3513,76360,867,6,11,0,2020-09-03
Yuba,CA,California,39.269,121.3513,76360,884,6,17,0,2020-09-04
Yuba,CA,California,39.269,121.3513,76360,902,6,18,0,2020-09-05
